Street,Timestamp,Type,Lat,Lng
Južná Trieda,1659484800,111,48.685893,21.267065
Trieda KVP,1659484800,132,48.716231,21.214526
Slanecká,1659484800,121,48.686024,21.285159
Trieda KVP,1659484800,121,48.711751,21.216566
Slanecká,1659484800,112,48.68721,21.283548
"» Miskolc (H), Rožňava",1659484800,112,48.691018,21.277862
Slanecká,1659484800,112,48.695354,21.280158
Nižné Kapustníky,1659484800,113,48.689647,21.270583
Pražská,1659484800,121,48.712943,21.23979
Južné nábrežie,1659484800,112,48.704001,21.279798
Ždiarska,1659484800,132,48.682072,21.292295
Pražská,1659484800,121,48.713884,21.23946
Ukrajinská,1659484800,111,48.669496,21.31475
Slanecká,1659484800,113,48.698063,21.280138
,1659484800,131,48.712329,21.216348
Myslavská,1659484800,121,48.70174,21.220124
» Centrum,1659484800,112,48.689178,21.267358
Trieda Ludvíka Svobodu,1659484800,143,48.743424,21.278313
Trieda KVP,1659484800,121,48.708052,21.21909
Moskovská Trieda,1659484800,131,48.713498,21.226216
Ukrajinská,1659484800,111,48.668996,21.317251
Ukrajinská,1659484800,112,48.669256,21.315926
Slanecká,1659484800,112,48.693189,21.280179
Trieda SNP,1659484800,131,48.722763,21.235341
Hlinkova,1659484800,131,48.741663,21.269778
Trieda KVP,1659484800,121,48.712044,21.216437
Južné nábrežie,1659484800,113,48.70268,21.280018
Hlinkova,1659484800,131,48.74245,21.263131
Nižné Kapustníky,1659484800,131,48.690779,21.276944
Slanecká,1659484800,131,48.694554,21.280351
Slanecká,1659484800,132,48.693807,21.280354
Južná Trieda,1659484800,132,48.684675,21.267412
K letisku,1659484800,132,48.67417,21.234368
Trieda KVP,1659484800,121,48.70856,21.219019
Štefánikova,1659484800,131,48.723149,21.261813
Trieda KVP,1659484800,121,48.7121,21.216297
Južné nábrežie,1659484800,112,48.700846,21.280271
"» Miskolc, ⊙, (H)",1659484800,113,48.689331,21.268645
Rastislavova,1659484800,131,48.708913,21.257205
"» Miskolc (H), Rožňava",1659484800,112,48.691106,21.278424
Nižné Kapustníky,1659484800,131,48.689572,21.270221
Jantárová,1659484800,131,48.711814,21.265395
Nižné Kapustníky,1659484800,113,48.689365,21.269218
Nižné Kapustníky,1659484800,112,48.689583,21.270275
Červený rak,1659484800,132,48.690793,21.243632
Myslavská,1659484800,132,48.698849,21.225329
Prešovská cesta,1659484800,131,48.745182,21.272131
Slanecká,1659484800,112,48.697352,21.280142
Slanecká,1659484800,112,48.694257,21.28017
Popradská,1659484800,132,48.702099,21.233495
,1659484800,121,48.698259,21.280145
Červený rak,1659484800,132,48.690553,21.244165
Palackého,1659484800,111,48.718923,21.270441
Ázijská trieda,1659484800,132,48.75232,21.273509
Rastislavova,1659484800,111,48.716095,21.253636
Hlinkova,1659484800,131,48.738654,21.251873
Herlianska,1659484800,111,48.735064,21.296665
Hlinkova,1659484800,131,48.741698,21.271521
,1659484800,111,48.725622,21.276549
Popradská,1659398400,143,48.722629,21.228245
Južná Trieda,1659398400,132,48.695644,21.264593
,1659398400,121,48.736324,21.246204
Ulica osloboditeľov,1659398400,132,48.674846,21.269957
Slanecká,1659398400,131,48.697167,21.280144
Slanecká,1659398400,131,48.696997,21.280145
"» Slovenské Nové Mesto, Krásna, Nad jazerom",1659398400,111,48.690181,21.278578
Slanecká,1659398400,113,48.689151,21.2813
,1659398400,132,48.727808,21.25704
Prešovská cesta,1659398400,131,48.726456,21.277076
"» Spišská Nová Ves, Sever",1659398400,132,48.742207,21.271252
Slanecká,1659398400,113,48.687242,21.283506
Štúrova,1659398400,143,48.71647,21.250187
Prešovská cesta,1659398400,112,48.727326,21.277061
Kostolianska cesta,1659398400,132,48.740123,21.246597
Slanecká,1659398400,113,48.685396,21.286037
Trieda KVP,1659398400,121,48.719187,21.214345
Vojenská,1659398400,111,48.721387,21.247165
Kavečianska cesta,1659398400,132,48.743752,21.246339
Prešovská cesta,1659398400,131,48.726852,21.277158
Hlinkova,1659398400,131,48.741729,21.271675
Myslavská,1659398400,112,48.699645,21.223917
Bratislavská,1659398400,131,48.706898,21.222263
Slanecká,1659398400,113,48.688705,21.281812
Popradská,1659398400,132,48.722758,21.228274
Trieda SNP,1659398400,131,48.717036,21.234108
Prešovská cesta,1659398400,131,48.726766,21.277147
Palackého,1659398400,132,48.718206,21.266849
Opatovská cesta,1659398400,131,48.698982,21.283551
Palackého,1659398400,132,48.718174,21.26668
Trieda KVP,1659398400,121,48.712252,21.216284
"» Miskolc, ⊙, (H)",1659398400,132,48.689268,21.268079
Trieda SNP,1659398400,121,48.709126,21.237521
Jantárová,1659398400,121,48.71379,21.266536
Herlianska,1659398400,131,48.733429,21.294099
Krakovská,1659398400,143,48.702981,21.255845
Slanecká,1659398400,112,48.685985,21.285213
Trieda KVP,1659398400,121,48.716466,21.214445
Ukrajinská,1659398400,112,48.668569,21.319434
Trieda Ludvíka Svobodu,1659398400,132,48.743836,21.275558
Hlinkova,1659398400,131,48.74162,21.269999
Moldavská cesta,1659398400,132,48.704249,21.242683
Južná Trieda,1659398400,131,48.705263,21.261856
Prešovská cesta,1659398400,131,48.735524,21.273988
Watsonova,1659398400,132,48.735774,21.243439
Trieda KVP,1659398400,121,48.702282,21.219707
Slanecká,1659398400,113,48.685974,21.285229
"» Michalovce, Miskolc (H)",1659398400,131,48.689026,21.257038
"» Slovenské Nové Mesto, Krásna, Nad jazerom",1659398400,113,48.690125,21.279351
Myslavská,1659312000,131,48.69956,21.2239
Gorkého,1659312000,131,48.729168,21.256064
Hlinkova,1659312000,131,48.740815,21.25671
Slanecká,1659312000,113,48.681816,21.291186
Prešovská cesta,1659312000,132,48.734506,21.274537
Trieda Ludvíka Svobodu,1659312000,121,48.731313,21.28983
,1659312000,112,48.726495,21.276916
,1659312000,131,48.695162,21.235348
Slanecká,1659312000,111,48.678856,21.295394
Červený rak,1659312000,131,48.688224,21.255756
Prešovská cesta,1659312000,131,48.7367,21.27361
Rastislavova,1659312000,121,48.706831,21.258294
Myslavská,1659312000,121,48.699506,21.224003
Slanecká,1659312000,112,48.688862,21.281631
Trieda KVP,1659312000,121,48.712465,21.216008
Bačíkova,1659312000,132,48.726081,21.253701
Prešovská cesta,1659312000,131,48.737834,21.273184
Herlianska,1659312000,111,48.727227,21.292111
Trieda Ludvíka Svobodu,1659312000,131,48.7327,21.287067
Myslavská,1659312000,121,48.699287,21.224553
Myslavská,1659312000,132,48.698652,21.225565
Moldavská cesta,1659312000,132,48.705428,21.243277
Trieda KVP,1659312000,121,48.711621,21.216666
Prešovská cesta,1659312000,131,48.727068,21.277186
Bajzova,1659312000,143,48.718927,21.268841
Trieda Ludvíka Svobodu,1659312000,121,48.733662,21.285091
Myslavská,1659312000,132,48.697102,21.228005
Prešovská cesta,1659312000,132,48.737785,21.273203
K letisku,1659312000,132,48.68256,21.23013
Trieda Ludvíka Svobodu,1659312000,121,48.732095,21.289194
Herlianska,1659312000,113,48.730202,21.292246
Ukrajinská,1659312000,131,48.669752,21.313487
Trieda Ludvíka Svobodu,1659312000,121,48.733626,21.285129
Watsonova,1659312000,121,48.734906,21.240875
,1659312000,131,48.724182,21.274828
Trieda Ludvíka Svobodu,1659312000,121,48.730267,21.290021
Prešovská cesta,1659312000,131,48.746315,21.273871
Prešovská cesta,1659312000,132,48.739208,21.272438
Trieda KVP,1659312000,131,48.708689,21.218853
Hlinkova,1659312000,131,48.741594,21.270705
Prešovská cesta,1659312000,131,48.744117,21.271225
Prešovská cesta,1659312000,131,48.727987,21.277299
Alejová,1659312000,132,48.696539,21.253528
"» Spišská Nová Ves, KVP",1659312000,132,48.694453,21.235005
Trieda SNP,1659225600,131,48.715926,21.234506
Prešovská cesta,1659225600,131,48.745282,21.272475
Červený rak,1659225600,131,48.688279,21.2507
Sečovská cesta,1659225600,142,48.721443,21.291258
Ulica osloboditeľov,1659225600,132,48.678126,21.269183
Moldavská cesta,1659225600,250,48.704151,21.242564
Slanecká,1659225600,121,48.685044,21.28653
Čermeľská cesta,1659225600,132,48.749267,21.230531
Myslavská,1659225600,121,48.698955,21.225141
Štúrova,1659225600,131,48.716238,21.257706
Sečovská cesta,1659225600,143,48.722427,21.289538
Sečovská cesta,1659225600,143,48.721833,21.291733
Toryská,1659225600,131,48.714088,21.244364
Prešovská cesta,1659225600,131,48.746284,21.273835
Sečovská cesta,1659225600,142,48.722129,21.292024
Južná Trieda,1659225600,131,48.705429,21.261818
Južná Trieda,1659225600,131,48.688112,21.266483
Sečovská cesta,1659225600,142,48.721525,21.291313
Trieda KVP,1659225600,131,48.717767,21.214077
Sečovská cesta,1659139200,131,48.726054,21.278747
Myslavská,1659139200,121,48.699515,21.223985
Herlianska,1659139200,111,48.733569,21.294201
Štefánikova,1659139200,132,48.722058,21.263205
Štefánikova,1659139200,142,48.72194,21.263381
Južná Trieda,1659139200,121,48.684688,21.267409
Čermeľská cesta,1659139200,143,48.750704,21.22485
Prešovská cesta,1659139200,131,48.733876,21.275061
Hlinkova,1659139200,111,48.742461,21.263362
Watsonova,1659139200,132,48.732113,21.238446
Palackého,1659139200,131,48.719793,21.272386
Čermeľská cesta,1659139200,250,48.749414,21.229871
Prešovská cesta,1659139200,132,48.74039,21.271721
"» Prešov, Staré Mesto",1659139200,132,48.721996,21.275878
,1659139200,132,48.718176,21.277241
Hlinkova,1659139200,113,48.738674,21.251919
Červený rak,1659139200,131,48.68816,21.254629
Palackého,1659139200,131,48.719724,21.272306
Ulica osloboditeľov,1659139200,132,48.679173,21.26892
Hlinkova,1659139200,112,48.739306,21.253328
Palackého,1659139200,131,48.720015,21.272646
Gorkého,1659139200,142,48.72896,21.256313
Myslavská,1659139200,121,48.699453,21.224259
Myslavská,1659139200,132,48.695244,21.23137
,1659052800,132,48.725185,21.276964
Prešovská cesta,1659052800,131,48.738134,21.273222
Prešovská cesta,1659052800,131,48.739318,21.272535
Prešovská cesta,1659052800,131,48.73935,21.272517
Prešovská cesta,1659052800,131,48.739502,21.272425
Palackého,1659052800,132,48.720858,21.273432
Južná Trieda,1659052800,112,48.68815,21.26615
Alejová,1659052800,131,48.688351,21.260184
"» Miskolc (H), Michalovce, Prešov",1659052800,132,48.692613,21.231579
Červený rak,1659052800,132,48.688173,21.260192
Slanecká,1659052800,113,48.685892,21.285343
Štúrova,1659052800,112,48.716401,21.256433
Prešovská cesta,1659052800,131,48.739292,21.272551
Watsonova,1659052800,132,48.736534,21.245958
Hlinkova,1659052800,142,48.738082,21.250276
Herlianska,1659052800,113,48.72765,21.292118
"» Slovenské Nové Mesto, Krásna, Nad jazerom",1659052800,111,48.6902,21.278228
Pri prachárni,1659052800,250,48.69284,21.243587
Južné nábrežie,1659052800,132,48.710092,21.27897
Prešovská cesta,1659052800,131,48.739043,21.272702
Jantárová,1659052800,132,48.704569,21.262577
Moldavská cesta,1659052800,131,48.695083,21.234042
Južná Trieda,1659052800,143,48.701943,21.262959
Južná Trieda,1659052800,131,48.704802,21.261962
Komenského,1659052800,132,48.732533,21.249162
Alejová,1659052800,131,48.696949,21.253345
Toryská,1659052800,131,48.714117,21.244569
Trieda KVP,1659052800,121,48.715104,21.214917
Myslavská,1659052800,132,48.695774,21.230108
,1659052800,131,48.721173,21.275236
"» Rožňava, ✈",1659052800,132,48.695594,21.23313
Trieda KVP,1659052800,131,48.708483,21.21894
Prešovská cesta,1659052800,131,48.73924,21.272583
Červený rak,1659052800,131,48.688258,21.254186
Moldavská cesta,1659052800,131,48.695502,21.234501
Myslavská,1659052800,131,48.699617,21.223968
Prešovská cesta,1659052800,131,48.738404,21.273092
Prešovská cesta,1659052800,131,48.739836,21.272224
Mlynárska,1659052800,143,48.714711,21.25755
Prešovská cesta,1659052800,143,48.73491,21.274465
Herlianska,1659052800,132,48.728492,21.291966
Myslavská,1659052800,131,48.69958,21.223863
Prešovská cesta,1659052800,131,48.737987,21.273295
Južné nábrežie,1659052800,131,48.702368,21.280069
,1659052800,132,48.724643,21.275453
Hlinkova,1659052800,143,48.737134,21.247784
Rastislavova,1659052800,131,48.699471,21.261554
Prešovská cesta,1659052800,131,48.739511,21.27242
,1659052800,143,48.704205,21.26245
"» Slovenské Nové Mesto, Krásna, Nad jazerom",1659052800,113,48.689881,21.280295
Červený rak,1659052800,131,48.690739,21.243484
Prešovská cesta,1659052800,131,48.739065,21.272688
Slanecká,1659052800,113,48.685502,21.285889
Trieda KVP,1659052800,131,48.70866,21.218968
Rastislavova,1659052800,131,48.713,21.2551
Štúrova,1659052800,111,48.7165,21.25749
Prešovská cesta,1659052800,131,48.738162,21.273208
Trieda SNP,1659052800,131,48.715987,21.234484
» ⊙ Centrum,1659052800,132,48.689587,21.266072
Prešovská cesta,1659052800,131,48.738999,21.272728
Prešovská cesta,1659052800,131,48.730182,21.277235
"» Michalovce, Sečovce",1659052800,132,48.72396,21.276306
Prešovská cesta,1659052800,132,48.738021,21.273278
Moyzesova,1659052800,121,48.723487,21.251754
"» Miskolc (H), Michalovce, Prešov",1659052800,132,48.692775,21.23232
Prešovská cesta,1659052800,111,48.73299,21.275807
Nižné Kapustníky,1658966400,132,48.690623,21.275933
Prešovská cesta,1658966400,131,48.739595,21.272369
Kukučínova,1658966400,131,48.713357,21.24954
Prešovská cesta,1658966400,132,48.738006,21.273285
Prešovská cesta,1658966400,131,48.739446,21.272459
Južné nábrežie,1658966400,112,48.719967,21.277243
Prešovská cesta,1658966400,131,48.73169,21.276901
Prešovská cesta,1658966400,132,48.725991,21.276953
Myslavská,1658966400,132,48.696398,21.229103
Trieda KVP,1658966400,121,48.709023,21.218631
Opatovská cesta,1658966400,131,48.698969,21.283695
Prešovská cesta,1658966400,131,48.739405,21.272483
Moskovská Trieda,1658966400,121,48.713032,21.222374
Prešovská cesta,1658966400,131,48.739295,21.27255
Prešovská cesta,1658966400,131,48.739283,21.272557
» Staré Mesto,1658966400,111,48.72374,21.275648
Prešovská cesta,1658966400,132,48.738305,21.273139
Trieda KVP,1658966400,121,48.71659,21.214551
Južné nábrežie,1658966400,112,48.717654,21.277741
Trieda KVP,1658966400,121,48.704112,21.219478
Svätoplukova,1658966400,132,48.726897,21.262069
Štúrova,1658966400,132,48.716337,21.253519
Červený rak,1658966400,132,48.688476,21.249764
Prešovská cesta,1658966400,143,48.726663,21.277127
Slanecká,1658966400,113,48.689939,21.280394
Moyzesova,1658966400,132,48.717035,21.253199
Južná Trieda,1658966400,121,48.686436,21.266902
Prešovská cesta,1658966400,131,48.738989,21.272734
Prešovská cesta,1658966400,132,48.739331,21.272528
16,1658966400,132,48.694288,21.232916
Južné nábrežie,1658966400,132,48.717215,21.277815
Prešovská cesta,1658966400,132,48.738311,21.273133
Južné nábrežie,1658966400,113,48.71771,21.27773
Watsonova,1658966400,131,48.733974,21.23891
Vodárenská,1658966400,113,48.741675,21.252111
Štúrova,1658966400,132,48.716149,21.248797
Slanecká,1658966400,111,48.688387,21.282175
Slanecká,1658966400,112,48.685719,21.285585
,1658966400,131,48.723412,21.273946
Prešovská cesta,1658966400,131,48.73956,21.27239
Pražská,1658966400,121,48.711351,21.240346
Prešovská cesta,1658966400,132,48.738912,21.27278
,1658966400,132,48.719775,21.276123
Prešovská cesta,1658966400,131,48.739127,21.272651
Palackého,1658966400,132,48.720058,21.272695
Prešovská cesta,1658966400,131,48.73928,21.272558
Južné nábrežie,1658966400,131,48.721036,21.276802
Štúrova,1658966400,131,48.716315,21.253824
Trieda KVP,1658966400,121,48.717911,21.214161
Vodárenská,1658966400,113,48.74167,21.25272
Gemerská,1658966400,132,48.705057,21.254772
Opatovská cesta,1658966400,131,48.703452,21.283328
Štúrova,1658880000,113,48.715632,21.247696
Slanecká,1658880000,132,48.69127,21.279867
"» Michalovce, Miskolc (H)",1658880000,142,48.68781,21.258281
Myslavská,1658880000,121,48.701333,21.220569
Južná Trieda,1658880000,121,48.688671,21.265987
Slanecká,1658880000,113,48.688181,21.282421
Hlinkova,1658880000,111,48.741274,21.257767
Popradská,1658880000,131,48.721149,21.226514
Trolejbusová,1658880000,131,48.741249,21.263071
"» Michalovce, Miskolc (H)",1658880000,142,48.687993,21.260313
Štúrova,1658880000,131,48.716369,21.25305
Opatovská cesta,1658880000,131,48.703463,21.28332
Hlinkova,1658880000,131,48.741708,21.272093
Slanecká,1658880000,111,48.683032,21.28942
,1658880000,131,48.721543,21.249166
Prešovská cesta,1658880000,131,48.739297,21.272548
Prešovská cesta,1658880000,132,48.742368,21.270867
"» Michalovce, Miskolc (H)",1658880000,113,48.688211,21.257219
Kuzmányho,1658880000,131,48.72064,21.249512
Červený rak,1658880000,131,48.69028,21.244506
,1658880000,111,48.683909,21.28634
"» Michalovce, Miskolc (H)",1658880000,132,48.687904,21.259973
Slanecká,1658880000,113,48.689664,21.280714
Prešovská cesta,1658880000,131,48.738329,21.273125
Južná Trieda,1658880000,142,48.689329,21.265793
Južné nábrežie,1658880000,131,48.721205,21.276708
,1658880000,131,48.721562,21.274824
,1658880000,131,48.723454,21.273826
Rooseveltova,1658880000,132,48.717973,21.259945
Trieda SNP,1658880000,132,48.711885,21.235991
Trieda KVP,1658880000,121,48.716813,21.214337
Slanecká,1658880000,112,48.688023,21.282593
Sečovská cesta,1658880000,132,48.725159,21.285088
Ulica osloboditeľov,1658880000,131,48.683822,21.267644
Protifašistických bojovníkov,1658880000,132,48.719261,21.264754
Gemerská,1658880000,131,48.70623,21.257969
Hlinkova,1658880000,132,48.741601,21.270173
Žižkova,1658880000,131,48.713401,21.248635
Prešovská cesta,1658880000,132,48.742166,21.270911
Žižkova,1658880000,131,48.713335,21.249393
Ukrajinská,1658880000,131,48.665544,21.329932
Ukrajinská,1658880000,111,48.669516,21.314655
,1658793600,131,48.721695,21.249026
Alejová,1658793600,132,48.691961,21.254649
Štúrova,1658793600,112,48.715322,21.247552
Slanecká,1658793600,113,48.688176,21.282417
Južná Trieda,1658793600,131,48.687064,21.266729
Myslavská,1658793600,131,48.699415,21.224326
Kuzmányho,1658793600,131,48.716826,21.251001
Slanecká,1658793600,111,48.684739,21.286957
Kuzmányho,1658793600,131,48.72076,21.249466
Sečovská cesta,1658793600,111,48.721742,21.291632
Nižné Kapustníky,1658793600,111,48.689786,21.271257
Sečovská cesta,1658793600,112,48.721492,21.290345
Južná Trieda,1658793600,132,48.686011,21.26703
Trieda KVP,1658793600,121,48.714869,21.215
"» Alejová, Rastislavova",1658793600,131,48.688316,21.261656
Žlaby,1658793600,131,48.739383,21.237643
,1658793600,132,48.725978,21.27676
Trieda KVP,1658793600,121,48.708251,21.219026
Prešovská cesta,1658793600,132,48.745649,21.273007
,1658793600,113,48.717921,21.264948
,1658793600,131,48.690336,21.277355
Hlinkova,1658793600,111,48.740774,21.256616
Trieda KVP,1658793600,113,48.707825,21.219124
,1658793600,132,48.693997,21.23396
Opatovská cesta,1658793600,131,48.698994,21.283769
Štúrova,1658793600,131,48.716279,21.258272
Nižné Kapustníky,1658793600,113,48.689573,21.270225
Popradská,1658793600,132,48.724939,21.236386
Herlianska,1658793600,112,48.728998,21.291831
Slanecká,1658793600,112,48.688028,21.282587
,1658793600,111,48.725963,21.276755
Štúrova,1658793600,131,48.716359,21.253185
Južné nábrežie,1658793600,131,48.721088,21.276774
"» Spišská Nová Ves, Prešov",1658793600,143,48.729246,21.291851
Trieda KVP,1658793600,113,48.705333,21.219305
Slanecká,1658793600,113,48.684045,21.287949
"» Slovenské Nové Mesto, Krásna, Nad jazerom",1658793600,113,48.690146,21.27918
Prešovská cesta,1658793600,132,48.745588,21.272917
Trolejbusová,1658793600,132,48.740658,21.263025
Želiarska,1658793600,131,48.75513,21.25913
Slanecká,1658793600,113,48.68565,21.285682
Štúrova,1658793600,132,48.71618,21.256905
,1658793600,111,48.726323,21.27687
Trieda Ludvíka Svobodu,1658793600,143,48.728914,21.291883
Južná Trieda,1658793600,131,48.685046,21.267309
Opatovská cesta,1658793600,131,48.703456,21.283325
,1658793600,131,48.723425,21.273907
Červený rak,1658793600,131,48.691763,21.241265
Sečovská cesta,1658793600,143,48.721508,21.291278
Myslavská,1658793600,131,48.699371,21.224257
Myslavská,1658793600,131,48.695439,21.230582
Palackého,1658793600,132,48.718569,21.268436
Herlianska,1658793600,143,48.729707,21.292035
Myslavská,1658793600,121,48.699769,21.223699
Trieda KVP,1658793600,121,48.703622,21.21951
Žľaby,1658793600,131,48.741881,21.234046
16,1658793600,131,48.693889,21.232464
Trieda KVP,1658793600,121,48.711127,21.217046
Herlianska,1658793600,112,48.730149,21.292213
Rastislavova,1658707200,131,48.699196,21.261609
Watsonova,1658707200,121,48.735609,21.242957
Watsonova,1658707200,111,48.735485,21.242854
Watsonova,1658707200,121,48.73611,21.244419
Trieda SNP,1658707200,131,48.721595,21.234632
Trieda KVP,1658707200,121,48.712517,21.215958
Hlinkova,1658707200,111,48.742464,21.264208
Prešovská cesta,1658707200,112,48.728956,21.277261
Trieda KVP,1658707200,121,48.705497,21.21939
Myslavská,1658707200,131,48.699271,21.224582
Červený rak,1658707200,131,48.691147,21.242544
Sečovská cesta,1658707200,131,48.723581,21.288091
Nižné Kapustníky,1658707200,111,48.689448,21.269607
Červený rak,1658707200,131,48.688281,21.253183
Slanecká,1658707200,111,48.695377,21.280158
Južná Trieda,1658707200,113,48.687578,21.266312
Trieda KVP,1658707200,121,48.704696,21.219346
,1658707200,131,48.723415,21.273936
Červený rak,1658707200,131,48.690931,21.243057
Watsonova,1658707200,121,48.735626,21.24327
Trieda SNP,1658707200,131,48.712987,21.235823
Herlianska,1658707200,111,48.729974,21.292112
Myslavská,1658707200,131,48.699603,21.223819
Opatovská cesta,1658707200,131,48.698967,21.283674
Ulica osloboditeľov,1658707200,132,48.670451,21.271196
Ulica osloboditeľov,1658707200,132,48.672972,21.270263
Ulica osloboditeľov,1658707200,131,48.682816,21.267901
Trieda SNP,1658707200,131,48.716841,21.234433
Watsonova,1658707200,121,48.735464,21.242792
Myslavská,1658707200,121,48.699329,21.224478
Trieda SNP,1658707200,131,48.715525,21.23465
Myslavská,1658707200,121,48.700188,21.222943
,1658707200,112,48.690459,21.276212
Herlianska,1658707200,111,48.730148,21.292212
Popradská,1658707200,132,48.724232,21.232328
Myslavská,1658707200,121,48.699798,21.223647
Trieda KVP,1658707200,121,48.707704,21.219129
"» Michalovce, Prešov",1658707200,112,48.688646,21.267101
Myslavská,1658707200,121,48.69912,21.224849
Slanecká,1658707200,132,48.692626,21.280148
» Miskolc (H),1658707200,132,48.68909,21.266817
Južné nábrežie,1658707200,131,48.721211,21.276705
Prešovská cesta,1658707200,142,48.742816,21.270824
Červený rak,1658707200,131,48.689418,21.246382
Moskovská Trieda,1658707200,142,48.713584,21.226564
Opatovská cesta,1658707200,131,48.703414,21.283355
Južná Trieda,1658707200,131,48.704677,21.261991
Južné nábrežie,1658707200,111,48.715773,21.278049
Južná Trieda,1658707200,132,48.687493,21.266336
Palackého,1658707200,142,48.718827,21.269928
Južné nábrežie,1658707200,131,48.713212,21.278469
Watsonova,1658707200,121,48.735511,21.242931
3410,1658707200,143,48.723182,21.29429
Trieda SNP,1658707200,142,48.72493,21.236968
» Centrum,1658707200,142,48.689134,21.267046
Alejová,1658707200,131,48.695474,21.253412
"» Alejová, Rastislavova",1658707200,131,48.688316,21.261562
,1658707200,131,48.719364,21.27625
Myslavská,1658707200,121,48.69954,21.224104
Južná Trieda,1658707200,131,48.688421,21.266071
Nižné Kapustníky,1658707200,143,48.690343,21.274666
Watsonova,1658620800,121,48.735865,21.243978
Watsonova,1658620800,121,48.735882,21.244029
,1658620800,121,48.690451,21.276325
Myslavská,1658620800,121,48.699309,21.224515
Trieda KVP,1658620800,121,48.715482,21.214786
Južné nábrežie,1658620800,121,48.70276,21.280004
Trieda KVP,1658620800,121,48.707739,21.21913
Idanská,1658620800,111,48.712841,21.243928
,1658620800,121,48.722728,21.274128
Watsonova,1658620800,121,48.735843,21.243915
Nižné Kapustníky,1658620800,121,48.688362,21.263344
Nižné Kapustníky,1658620800,121,48.690432,21.275187
Nižné Kapustníky,1658620800,132,48.689679,21.271154
Červený rak,1658620800,121,48.688092,21.258229
,1658620800,132,48.69437,21.233167
Nižné Kapustníky,1658620800,121,48.690986,21.278266
